subset,gridid,expansion_rate_n_mn,expansion_rate_area_mn,expansion_rate_n_se,expansion_rate_area_se,forest_px_sum,dist_px_sum,rate
harvest,688,0.6363702954795377,0.797856833917719,0.016497176059498325,0.00836132161625624,4222437,34887.186154096555,0.00826233432354267
harvest,689,0.5786994784150085,0.7481362907176349,0.019133128105816573,0.011931212961462932,2535905,12004.301917442908,0.00473373486681989
harvest,690,0.5927856994307443,0.7251399239701654,0.017468046749417415,0.013489354317407642,3185667.25,18814.312274639426,0.00590592513221191
harvest,691,0.6726118023204327,0.8010542816586527,0.014844511921704832,0.00972700384510174,3291128.25,25828.47032752404,0.00784790757623135
harvest,692,0.6951972697215091,0.8283810924085159,0.009868052607409803,0.005684619194015183,4042637.25,39559.218800080125,0.00978549801867088
harvest,693,0.661170257626494,0.7799291879679915,0.008241585706421875,0.003933122261689975,3978202.5,37081.6572265625,0.00932120907031819
harvest,694,0.6986956509128096,0.8682470124156122,0.010867880190632574,0.007267854239941156,2773394,29806.81482872596,0.0107474144779739
harvest,695,0.6183163923846755,0.7597311769378666,0.022720493116298004,0.01615254814678669,1803104.625,8356.390775240385,0.00463444586596875
harvest,696,0.6186087150657094,0.7893660257273327,0.02001272192623401,0.018048319276253246,1640586.5,9767.082870092148,0.00595340926558407
harvest,697,0.5998633569140264,0.8070296620529457,0.018738894749889944,0.016898556491865276,667500,3045.4768723707934,0.00456251216834575
harvest,698,0.639700286806862,0.758253366838696,0.020155788636016303,0.021865909753025964,713988.75,2617.601884890825,0.00366616684771409
harvest,699,0.5429447283649393,0.7012522274718708,0.030816664956446926,0.02924729147574285,451316.125,846.1084876427284,0.00187475793744956
harvest,700,0.48554924333960947,0.5802217902409095,0.04345426256806819,0.045886286006229175,496557.53125,951.8251266479492,0.00191684762942148
harvest,701,0.5473241167945917,0.6300207141393271,0.05955461920562755,0.06090965604989901,875104.625,2241.8986002604165,0.00256186350319016
harvest,702,0.6220268557080701,0.7717129304490083,0.04774266383224186,0.04866156613563959,101958.0390625,374.78783592811,0.00367590274758389
harvest,706,0.6593770460583919,0.7621988159532044,0.035014968156034554,0.04079185767422829,192598.234375,1221.3147473457532,0.0063412561974362704
harvest,707,0.6401775682574113,0.7644218970174994,0.06237410334036287,0.04314820888661438,40627.39453125,140.7948717948718,0.00346551565561445
harvest,709,0.7800092566573154,0.8511282173404445,0.014457977213009478,0.015577026983102583,379881.25,2735.8150321764824,0.00720176379375523
harvest,710,0.7104037485702666,0.795084658516872,0.009411627406253165,0.012813394106924121,2056597.25,20305.2321088742,0.00987321757280099
harvest,711,0.6014419092668137,0.6612473109566205,0.01566546282770414,0.023202153205023852,1125902.75,3509.112594213241,0.0031167102080648
harvest,712,0.5181713400423282,0.560695261229132,0.030185952134505936,0.041765701212383266,380445.09375,989.8191723945812,0.00260173987956594
harvest,713,0.7074283782641243,0.8043830090045083,0.024529537216435773,0.03622292192545732,613448.875,5697.24592159956,0.00928723835641488
harvest,714,0.6702810504790062,0.755102819547528,0.01782831767426169,0.016766235421891866,152226.953125,854.0566736857096,0.00561041692126891
harvest,716,0.7828002889190759,0.8891897920177637,0.013311626223136797,0.009545775627075136,724552.125,9289.49075395633,0.01282101098517422
harvest,717,0.766691606907123,0.882375438941298,0.014094584382648148,0.011841174728842295,1919735.5,26896.03899989984,0.01401028370830244
harvest,718,0.6725682292034774,0.7830244314085918,0.024390777117783653,0.017372449903936594,1981931.125,18332.530169364734,0.0092498321148091
harvest,719,0.6640406933055923,0.766878734503679,0.01972867560994351,0.020423517807378354,3552268.25,29143.60064853766,0.00820422293517322
harvest,720,0.6019823710392239,0.6933161197945327,0.011199462385060803,0.010110652291929487,3953030.5,31932.47498497596,0.00807797333842376
harvest,721,0.608384416224418,0.7135176519517634,0.015414617940662829,0.013926149855354562,3541350,27744.171875,0.00783434901238228
harvest,722,0.6134536459692669,0.7325801051149811,0.01109573692345856,0.00985520612858669,4367033.5,29879.12895633013,0.00684197383792227
harvest,723,0.7067594683126371,0.8535764375332525,0.011458647910100572,0.0057122682109167705,5844377,70393.91115785256,0.01204472455453379
harvest,724,0.6908273612941573,0.8562120435798519,0.008645580535241393,0.007077843385678818,3308766.5,39932.087840544875,0.01206857233369138
harvest,725,0.6797913463996478,0.828220254594987,0.019152280252910592,0.018226432384311656,2116394.5,22472.879795172277,0.0106184739164519
harvest,726,0.6963554625315225,0.8193296041411741,0.017928955178871265,0.009878237641158756,2306825,19878.469031700723,0.0086172418938154
harvest,728,0.6060416511464292,0.7748278094194009,0.01290355445716589,0.008592232357512273,2877696.75,16324.05153871194,0.00567261006174884
harvest,729,0.6665954226138965,0.780039807215255,0.012512258048743634,0.009583929893764363,4019512.75,31101.15259415064,0.00773754296317399
harvest,730,0.6973253533766696,0.8214895515487922,0.01574331598588802,0.010328372528534678,4867719.5,50157.25888922276,0.01030405693861833
harvest,731,0.7239972125547915,0.8798514774546154,0.010068611388073323,0.00599035865227253,5951973,86929.50796274039,0.01460515831687079
harvest,732,0.6786569697087098,0.827895605684424,0.020571561331252597,0.011613651984178117,7257912.5,87265.2838666867,0.01202346871317154
harvest,733,0.6607759905884754,0.8381044062511346,0.033401730494861046,0.021015252137704537,6091615,70911.64763621795,0.01164086168220052
harvest,734,0.6810095335434772,0.8225704334735927,0.01357368031462908,0.008270935847880743,2887965,21664.252053285258,0.00750156322991631
harvest,735,0.5182587788664953,0.6600290263383799,0.013428885731026288,0.011180657077573998,1582206.5,3960.6898005558896,0.00250326983270255
harvest,736,0.6553672622826793,0.8180612916109938,0.008448587651814214,0.014108108029698032,1829633.25,8158.098488832132,0.0044588709178914
harvest,737,0.6557568719951827,0.75159253474527,0.007970519870637686,0.01082567145461758,1953122.875,7018.893667367788,0.00359367746761339
harvest,738,0.5779508008121471,0.6896387714518326,0.0292159599682476,0.02021484746000226,1975640.125,6489.478875575922,0.00328474745651155
harvest,739,0.5508197402275223,0.6802487103400555,0.030444570893323156,0.015393957639882523,1629559.625,9425.040474133611,0.00578379602043319
harvest,740,0.549362580363248,0.7463285072463262,0.037149198395537604,0.031198010898292425,1114874.375,8834.170798277244,0.00792391591050538
harvest,741,0.6956877088592788,0.8672405641800923,0.05692742293985808,0.03024376800668734,83977.546875,471.4604422984979,0.00561412496366753
harvest,745,0.7178972683369417,0.8332685291727601,0.008633609349284869,0.008138215941285274,1063161.25,9834.39115710136,0.00925014070734929
harvest,746,0.6865057711388834,0.8330896336213768,0.017213754720576593,0.016982018484415485,1159078.75,15374.71392978766,0.01326459822491583
harvest,747,0.6766104466285665,0.8146746710313791,0.011979919553710607,0.011308241509497618,847058.3125,9441.32417179988,0.01114601442719432
harvest,748,0.7546565479118564,0.874497399881375,0.021413893389048835,0.016214447709487812,139077.390625,1371.526116004357,0.00986160374336083
harvest,749,0.7022377251929534,0.7989129180182748,0.00998662045232361,0.008395346139554173,1560062.5,15632.917677659254,0.01002069960508585
harvest,750,0.7228913792903211,0.788648493873817,0.006643423700106504,0.006551377963477531,1041756.875,4401.54986728766,0.00422512197703294
harvest,751,0.645234623546049,0.6973698195668994,0.013824726693494778,0.018275553482423105,617386.625,2001.5421956380208,0.0032419591137693
harvest,752,0.6200205292237437,0.5997864712943892,0.07900169243679218,0.083213332125064,79200.921875,301.36675927577875,0.00380509155880047
harvest,755,0.877134877419025,0.9579725498097431,0.020341583876268342,0.008716785435768593,34484.9609375,747.9995420407026,0.02169060140147368
harvest,756,0.8298425611637598,0.9036332678760034,0.01901536800850667,0.020103321613027206,103785.3671875,1990.0018780048076,0.01917420472589015
harvest,757,0.771147375472534,0.8312429379244074,0.021464746352504786,0.01823549297669158,542241.9375,6707.43707431891,0.01236982352424356
harvest,758,0.7087587276848498,0.7763423898222696,0.022383751542008844,0.021102049707597655,1888510.5,13108.559833233174,0.00694121628300884
harvest,759,0.645515782003468,0.7253296259358434,0.02062460282709438,0.018699663508504563,2228024.25,13792.4563676883,0.00619044266133472
harvest,760,0.6203293792000207,0.702631229811438,0.026313932562166867,0.02389123748703227,2723704.75,18751.64960186298,0.0068846117046508
harvest,761,0.6583281768927108,0.7772938762043144,0.020718385880243013,0.018099161857884523,2769587.25,23713.795309995992,0.00856221276653984
harvest,762,0.6927264773426037,0.8332266547006935,0.014997772238238803,0.010811593311810152,4960963,58108.552684294875,0.01171315986115898
harvest,763,0.692885378650453,0.8565511271292278,0.016406004682040426,0.010890947640625051,5258711,70194.94541266025,0.01334831775556029
harvest,764,0.6825872902866682,0.8428501638666567,0.01676140621183707,0.015632370008559413,3893123,41858.57717347756,0.01075192773859895
harvest,765,0.6478662965676926,0.7936045377277644,0.010187018693480817,0.007733005865962072,3975844,34388.67102363782,0.00864940149151672
harvest,767,0.5785878172853706,0.7350408760469919,0.019401973918502426,0.01659262366660317,3623162.25,24522.406235523715,0.00676823298087843
harvest,768,0.6337724870511829,0.7768656661277905,0.03269661176962358,0.02224707685628635,4678228.5,27577.220365084133,0.00589479978694587
harvest,769,0.6347328117437113,0.7874269695917542,0.02612080125891113,0.015164218352634793,5690275,48521.61801382212,0.00852711301542054
harvest,770,0.6679557112028436,0.8149146663234184,0.017958777468961518,0.013298201063421587,5196098,53100.99424078526,0.01021939814083284
harvest,771,0.6645448632718767,0.8146572792413488,0.014283451514938286,0.008689911220167313,6421902,66206.1279296875,0.01030942669783617
harvest,772,0.6399649327156209,0.8055861454083818,0.027517044488869047,0.015335833341562785,5086106,52434.85171274038,0.01030942959363025
harvest,773,0.6723619516358138,0.7955876695421974,0.01356103706196097,0.007006967251929424,3514416.5,30929.87885616987,0.00880085751252587
harvest,774,0.6558903605058553,0.7762961293348456,0.008673885828481775,0.006419294849946949,2970386.25,18903.06532952724,0.00636384084040492
harvest,775,0.6402946701518564,0.7000766259889794,0.00902565313953661,0.014163731489118108,1564633.5,6179.454871544471,0.00394945836935261
harvest,776,0.6425528990398002,0.6924128786778629,0.01677568958229773,0.01761780934690124,796062.3125,3003.796361678686,0.00377331813667373
harvest,777,0.6161359575363639,0.7105098089921811,0.04044365939913612,0.042312301849066855,377641.875,2410.056711832682,0.00638185771064896
harvest,778,0.6017062241182041,0.6969550350129241,0.042279442151695934,0.03707552647870038,216918.59375,719.703869159405,0.0033178523644168
harvest,779,0.5146520146520146,0.5596754057169793,0.05266961115219196,0.06182733060935552,154396.75,373.79342181865985,0.00242099281117419
harvest,786,0.7126569628013132,0.8161129591088756,0.010551075702048175,0.011393129489177398,1065954.125,10433.099596854969,0.00978756904463873
harvest,787,0.7936433608884302,0.8877398028137548,0.017507816005115147,0.01415551938801082,227949.09375,2027.7092997233071,0.00889544795447692
harvest,788,0.7751616804335786,0.8417529965560916,0.023183920214753677,0.01769051385451025,34639.7578125,278.8393840300731,0.00804969207750788
harvest,789,0.7484033951594345,0.8223920114037266,0.00860789084229535,0.01696995396285521,730386.375,5531.573495718149,0.00757348943662612
harvest,790,0.7381169615806283,0.8056047019329828,0.013800583638616987,0.01594311020378275,805910.5,5367.230665940505,0.00665983464161405
harvest,791,0.6913503402472356,0.8026514489491012,0.020483837311533797,0.025834895796015687,66304.21875,522.1579591800005,0.00787518455120927
harvest,796,0.8143240044555834,0.9171720259570073,0.031047567959861102,0.016095089090371516,24594.953125,354.98548986972907,0.01443326555922147
harvest,797,0.7493244842407655,0.8456277405497171,0.029150081204254216,0.023976472631644274,888198.4375,8084.281891651643,0.00910188709001376
harvest,798,0.725991256423038,0.7851547098225629,0.029687502929631866,0.027680777071361753,395457.75,2863.865979316907,0.00724190126332562
harvest,799,0.7046530797756,0.7698146066236641,0.039641776129976554,0.04163203287283787,712143.4375,5616.492162459936,0.00788674284800937
harvest,800,0.665711504633251,0.732836788786319,0.0405001464547359,0.03411760451171354,218581.5625,1466.9746422400842,0.00671133752299023
harvest,801,0.7072460418626892,0.8505608152318853,0.02114028571802369,0.015077282892587886,666784.125,8137.798959585337,0.01220454815055073
harvest,802,0.7411872375557746,0.881075586996796,0.010656175769998012,0.0033130644571508347,4840276,65987.18644831731,0.01363293879281208
harvest,803,0.6613640526657233,0.8001104819290309,0.010695404663288303,0.007745962919292972,2428575.25,20514.680394881812,0.00844720804713867
harvest,804,0.6217899259839541,0.7492941334416215,0.008435291351723252,0.005323058463186858,3672374.25,33339.373572716344,0.00907842482903705
harvest,805,0.6419034087652864,0.7990038720075918,0.012714632167265854,0.009822203620480054,3807200.25,27155.4345703125,0.0071326520243616
harvest,806,0.6297343722072586,0.7889342576245219,0.01655724927689311,0.01503278991855176,4212204.5,29537.919646434293,0.00701246096822561
harvest,807,0.6498982415885387,0.7990941962625093,0.014908733010428762,0.009743804344981425,4787875.5,37356.314503205125,0.00780227357691425
harvest,808,0.5920132887535435,0.7337632543538737,0.00938752908114072,0.006400693315737185,4014543.75,25626.849584334937,0.0063835023803975
harvest,809,0.6373545667034544,0.7847858340206223,0.020803244930914937,0.013560911441030495,3985872.25,34727.31891651643,0.00871260209519169
harvest,810,0.6681863972771226,0.8120080770302799,0.01676783945710733,0.00798034087454152,5916291.5,54955.060246394234,0.0092887681829731
harvest,811,0.6324409882128207,0.7883220345695062,0.009267666543171838,0.007762041407145118,4271582,39816.07411858974,0.00932115411072285
harvest,812,0.6156531360728879,0.724265515415405,0.01921769796966934,0.01386852723071362,1058379.875,9370.713673127004,0.00885382828460056
harvest,813,0.6808062739451402,0.7953821072342916,0.020661134466958303,0.011886913165142784,2312171.5,21652.46296574519,0.0093645575017879
harvest,814,0.6230698629605451,0.7111665844933543,0.017058948464655666,0.022433784476849995,253240.140625,1863.578621888772,0.00735893850512574
harvest,824,0.549304189922366,0.6664206031947839,0.03568647550055075,0.035053163325534126,671001.6875,5535.461594801683,0.00824954943917586
harvest,825,0.6163937999494015,0.7345411399189855,0.021773991047297575,0.029827242322142775,1403951.25,9471.67406991812,0.00674644085392432
