year,expansion,n,area_ha_t0,area_ha_t1,gridid
2008,1,2,18.99,33.03,1036
2010,0,1,0,0.45,1036
2010,1,19,1119.6,209.25,1036
2011,1,14,520.74,290.78999999999996,1036
2014,1,1,15.3,12.78,1036
2015,0,1,0,1.53,1036
2015,1,1,52.919999999999995,1.26,1036
2017,1,3,123.39,43.739999999999995,1036
2018,0,10,0,47.25,1036
2018,1,96,4080.6,1055.88,1036
2019,0,9,0,25.38,1036
2019,1,33,882.4499999999999,415.71,1036
2020,0,1,0,0.63,1036
2020,1,7,1482.21,201.06,1036
2021,0,5,0,17.459999999999997,1036
2021,1,15,2096.82,242.28,1036
2022,0,1,0,0.8999999999999999,1036
2022,1,13,1970.01,329.49,1036
2023,0,3,0,10.35,1036
2023,1,47,7041.69,934.38,1036
2018,0,3,0,1.2599999999999998,1037
2018,1,32,500.76,189.45,1037
2019,0,4,0,14.04,1037
2019,1,29,552.3299999999999,226.17,1037
2022,0,1,0,0.09,1037
2022,1,5,259.02,32.309999999999995,1037
1992,1,11,25.56,32.31,1038
2006,1,6,82.8,44.19,1038
2014,1,4,214.29,26.729999999999997,1038
2017,0,1,0,0.45,1038
2017,1,2,13.59,16.11,1038
2023,0,2,0,4.86,1038
2023,1,10,146.79,48.69,1038
1986,0,9,0,56.25,1039
1986,1,2,0.8099999999999999,9.09,1039
1987,1,1,2.61,26.28,1039
1988,0,3,0,4.319999999999999,1039
1988,1,4,4.77,26.37,1039
1989,0,43,0,139.14,1039
1989,1,26,86.22,303.93,1039
1990,0,16,0,117.36,1039
1990,1,4,11.88,28.17,1039
1992,0,34,0,41.129999999999995,1039
1992,1,114,488.79,461.97,1039
1993,0,73,0,439.56,1039
1993,1,30,123.3,715.77,1039
1994,1,6,163.53,109.71,1039
1997,0,1,0,0.36,1039
1997,1,5,67.14,48.06,1039
1998,0,13,0,25.38,1039
1998,1,9,432.72,362.24999999999994,1039
1999,1,1,4.05,9.81,1039
2000,0,1,0,2.6999999999999997,1039
2002,1,2,45.989999999999995,147.69,1039
2003,0,10,0,44.28,1039
2003,1,13,102.69,200.61,1039
2004,0,6,0,23.31,1039
2004,1,17,169.65,209.97,1039
2005,1,1,15.03,19.17,1039
2006,0,59,0,78.83999999999999,1039
2006,1,182,1478.16,1252.89,1039
2008,1,2,8.999999999999998,40.32,1039
2010,1,1,73.53,22.86,1039
2011,0,1,0,2.79,1039
2011,1,3,6.21,21.96,1039
2013,0,2,0,7.47,1039
2013,1,29,239.58,141.39,1039
2014,1,12,454.41,145.44,1039
2015,0,3,0,9,1039
2015,1,2,58.77,32.76,1039
2016,0,2,0,3.42,1039
2016,1,14,208.35,105.48,1039
2017,0,3,0,10.26,1039
2017,1,16,161.54999999999998,120.15,1039
2018,0,38,0,125.73,1039
2018,1,162,2457.36,1413.45,1039
2019,0,17,0,68.4,1039
2019,1,29,560.79,274.77,1039
2020,0,3,0,13.77,1039
2020,1,10,203.31,135.36,1039
2021,0,2,0,6.4799999999999995,1039
2021,1,3,16.919999999999998,31.229999999999997,1039
2022,0,1,0,7.83,1039
2022,1,4,76.67999999999999,29.07,1039
2023,0,71,0,220.95,1039
2023,1,329,6641.0999999999995,2666.7,1039
1986,0,16,0,175.32,1040
1986,1,1,0.99,14.94,1040
1988,0,34,0,317.96999999999997,1040
1988,1,10,73.53,231.03,1040
1989,0,377,0,2174.49,1040
1989,1,95,330.21,2290.32,1040
1990,0,1,0,23.4,1040
1990,1,1,23.67,57.419999999999995,1040
1992,0,30,0,91.35,1040
1992,1,55,856.53,1416.33,1040
1993,0,15,0,190.08,1040
1993,1,5,35.55,74.7,1040
1994,1,28,1237.32,629.28,1040
1995,1,1,7.38,59.76,1040
1996,1,3,19.979999999999997,44.28,1040
1997,0,17,0,40.86,1040
1997,1,26,738.99,666.9,1040
1999,0,10,0,21.15,1040
1999,1,19,1312.29,467.46,1040
2000,1,2,429.9299999999999,96.12,1040
2001,0,1,0,5.3999999999999995,1040
2001,1,1,15.48,6.75,1040
2002,0,1,0,2.61,1040
2002,1,7,137.33999999999995,139.5,1040
2003,0,40,0,147.32999999999998,1040
2003,1,28,207.99,352.26,1040
2005,0,12,0,14.94,1040
2005,1,44,2730.15,1563.75,1040
2006,0,317,0,465.75,1040
2006,1,665,11985.93,9961.29,1040
2007,1,4,370.98,83.43,1040
2008,0,12,0,43.29,1040
2008,1,12,235.8,202.32,1040
2009,0,1,0,0.54,1040
2009,1,1,114.66,16.38,1040
2010,0,1,0,1.7999999999999998,1040
2010,1,2,23.13,37.17,1040
2011,0,30,0,35.01,1040
2011,1,32,520.56,425.43,1040
2013,0,4,0,3.5999999999999996,1040
2013,1,40,3770.1,1057.5,1040
2014,0,5,0,18.09,1040
2014,1,12,695.52,382.23,1040
2015,0,5,0,10.62,1040
2015,1,4,84.33,42.93,1040
2016,0,26,0,119.79,1040
2016,1,60,828.18,440.28,1040
2017,0,42,0,101.7,1040
2017,1,311,8758.17,3146.49,1040
2018,0,36,0,115.02,1040
2018,1,189,4605.929999999999,1752.9299999999998,1040
2019,0,48,0,185.13,1040
2019,1,199,4652.01,1673.73,1040
2020,0,6,0,13.23,1040
2020,1,13,682.74,258.21,1040
2021,0,21,0,60.03,1040
2021,1,109,2471.04,1380.87,1040
2022,0,2,0,3.42,1040
2022,1,24,804.3299999999999,320.21999999999997,1040
2023,0,257,0,483.57,1040
2023,1,1356,43387.11,18012.69,1040
1986,0,44,0,409.23,1041
1986,1,1,0.99,9,1041
1988,0,225,0,1353.06,1041
1988,1,49,331.2,1382.94,1041
1989,0,124,0,571.5,1041
1989,1,17,26.82,1052.82,1041
1990,0,23,0,144.45,1041
1990,1,32,1454.58,736.29,1041
1992,0,40,0,86.58,1041
1992,1,78,2799.54,2588.76,1041
1993,0,11,0,63.27,1041
1993,1,8,63.629999999999995,198.9,1041
1994,0,30,0,41.76,1041
1994,1,48,4210.47,1587.6899999999998,1041
1996,1,4,27.81,71.37,1041
1997,0,1,0,0.8099999999999999,1041
1997,1,3,20.88,32.49,1041
1998,0,3,0,2.07,1041
1998,1,6,35.37,79.92,1041
1999,0,119,0,319.95,1041
1999,1,279,10058.49,6566.49,1041
2000,0,31,0,115.11,1041
2000,1,17,433.71,584.73,1041
2001,0,56,0,257.84999999999997,1041
2001,1,76,840.06,543.33,1041
2002,0,260,0,553.5,1041
2002,1,327,10912.14,5388.299999999999,1041
2003,0,27,0,79.28999999999999,1041
2003,1,57,1885.77,794.79,1041
2004,0,1,0,5.22,1041
2004,1,25,272.34,212.04,1041
2005,1,14,4873.95,237.15,1041
2006,0,37,0,78.92999999999999,1041
2006,1,142,10550.52,4193.82,1041
2007,0,2,0,2.34,1041
2007,1,7,127.35,117.18,1041
2008,0,17,0,34.47,1041
2008,1,57,1471.77,603.36,1041
2010,0,1,0,0.54,1041
2010,1,9,4089.33,364.32,1041
2011,0,54,0,131.04,1041
2011,1,86,5762.61,837.81,1041
2012,0,1,0,0.54,1041
2012,1,12,260.37,160.47,1041
2013,0,2,0,7.289999999999999,1041
2013,1,7,160.29,110.97,1041
2014,0,26,0,33.12,1041
2014,1,114,14356.53,5923.889999999999,1041
2015,0,4,0,11.16,1041
2015,1,27,389.88,179.45999999999998,1041
2016,0,27,0,121.95,1041
2016,1,139,4320.2699999999995,1318.32,1041
2017,0,14,0,50.4,1041
2017,1,68,1580.13,563.5799999999999,1041
2018,0,78,0,173.25,1041
2018,1,375,16818.39,8590.23,1041
2019,0,13,0,63,1041
2019,1,74,1899.54,647.73,1041
2020,0,6,0,18.09,1041
2020,1,32,1692.09,580.41,1041
2021,0,71,0,206.55,1041
2021,1,249,7038.54,3114.99,1041
2022,0,22,0,70.74,1041
2022,1,112,7642.08,1288.08,1041
2023,0,68,0,141.29999999999998,1041
2023,1,397,18966.69,6090.75,1041
1988,0,73,0,380.07,1042
1988,1,6,11.52,678.9599999999999,1042
1992,0,15,0,22.32,1042
1992,1,19,870.5699999999999,956.43,1042
1994,1,5,809.37,159.57,1042
1997,0,1,0,0.8099999999999999,1042
1997,1,2,18.81,18.54,1042
1998,0,3,0,2.07,1042
1998,1,6,35.37,79.92,1042
1999,0,19,0,24.66,1042
1999,1,29,1610.37,844.65,1042
2000,0,7,0,3.42,1042
2000,1,3,6.659999999999999,31.77,1042
2002,1,2,616.86,1.8,1042
2004,1,7,90.36,38.79,1042
2005,1,3,772.4699999999999,3.87,1042
2006,1,7,373.95,65.7,1042
2007,0,1,0,0.09,1042
2007,1,2,26.549999999999997,30.42,1042
2008,1,6,209.25,100.8,1042
2010,1,2,800.8199999999999,79.29,1042
2011,1,2,709.3799999999999,37.89,1042
2014,0,8,0,7.199999999999999,1042
2014,1,30,2573.2799999999997,1440.27,1042
2015,1,1,66.69,15.75,1042
2018,0,1,0,5.49,1042
2018,1,30,1674,1028.16,1042
2020,1,2,115.11,111.96,1042
2023,1,5,450.81,174.69,1042
1986,0,88,0,853.65,105
1986,1,6,12.78,121.23,105
1987,0,11,0,84.86999999999999,105
1987,1,4,36.809999999999995,108.9,105
1988,0,9,0,29.97,105
1988,1,5,99.99,45.36,105
1989,0,8,0,23.94,105
1989,1,4,246.51,178.38,105
1990,0,13,0,51.03,105
1990,1,9,367.83,181.71,105
1991,0,4,0,54.18,105
1991,1,3,9.54,19.17,105
1992,0,1,0,0.72,105
1992,1,2,70.11,35.37,105
1993,0,41,0,84.14999999999999,105
1993,1,18,647.8199999999999,343.44,105
1994,0,4,0,6.569999999999999,105
1994,1,6,368.1,229.5,105
1995,1,2,3.06,32.58,105
1996,1,4,43.379999999999995,54.9,105
1997,0,1,0,0.36,105
1997,1,5,15.84,65.07,105
1998,0,2,0,5.58,105
1998,1,4,145.89,57.96,105
1999,0,3,0,9.99,105
1999,1,21,427.23,347.94,105
2000,0,9,0,18.54,105
2000,1,7,313.83,85.41,105
2001,1,3,34.83,30.51,105
2002,1,3,369.63,136.89,105
2003,1,1,17.189999999999998,14.85,105
2004,0,1,0,1.7999999999999998,105
2004,1,6,52.65,44.28,105
2005,1,2,374.85,37.44,105
2006,1,9,609.66,108.9,105
2007,0,5,0,12.42,105
2007,1,31,295.11,373.41,105
2008,0,18,0,33.48,105
2008,1,51,1063.71,733.9499999999999,105
2009,0,2,0,31.41,105
2009,1,7,440.73,88.64999999999999,105
2010,0,8,0,11.97,105
2010,1,28,651.5999999999999,278.64,105
2011,1,4,174.96,46.89,105
2012,0,1,0,0.72,105
2012,1,15,337.14,249.83999999999995,105
2013,1,11,260.01,264.69,105
2015,0,1,0,4.95,105
2015,1,3,8.91,12.96,105
2017,0,1,0,1.35,105
2017,1,10,83.07,71.46,105
2018,0,23,0,63.54,105
2018,1,39,257.13,461.34,105
2019,0,1,0,2.61,105
2019,1,6,8.91,130.59,105
2020,1,7,33.84,64.08,105
2021,0,1,0,0.36,105
2021,1,9,64.17,363.2399999999999,105
2022,1,4,36.45,44.099999999999994,105
2023,0,1,0,0.36,105
2023,1,1,6.4799999999999995,7.83,105
1986,0,164,0,1902.6,106
1986,1,22,92.34,418.05,106
1987,0,33,0,244.52999999999997,106
1987,1,7,17.369999999999997,120.06,106
1988,0,110,0,742.9499999999999,106
1988,1,20,66.14999999999999,541.89,106
1989,0,135,0,591.93,106
1989,1,38,272.60999999999996,1498.59,106
1990,0,34,0,154.98,106
1990,1,18,808.11,1393.02,106
1991,0,36,0,274.86,106
1991,1,17,78.48,883.98,106
1992,0,7,0,21.69,106
1992,1,14,159.84,137.42999999999998,106
1993,0,25,0,151.82999999999998,106
1993,1,21,83.61,535.59,106
1994,0,90,0,312.21,106
1994,1,42,141.12,1989.54,106
1995,0,9,0,53.63999999999999,106
1995,1,22,129.6,464.58,106
1996,1,2,1.26,0.8099999999999999,106
1997,0,43,0,144.36,106
1997,1,41,244.08,618.12,106
1998,0,18,0,27.27,106
1998,1,42,173.07,473.76,106
1999,0,55,0,196.65,106
1999,1,91,3092.58,3712.86,106
2000,0,191,0,493.65,106
2000,1,77,409.68,807.39,106
2001,0,42,0,149.13,106
2001,1,65,615.06,2594.97,106
2002,0,4,0,5.3999999999999995,106
2002,1,17,392.76,201.51,106
2003,0,5,0,17.55,106
2003,1,15,698.5799999999999,99,106
2004,0,3,0,8.01,106
2004,1,12,100.44,177.66,106
2005,0,2,0,15.39,106
2005,1,12,118.71,191.79,106
2006,0,3,0,3.78,106
2006,1,12,334.16999999999996,152.37,106
2007,0,129,0,573.84,106
2007,1,283,7768.53,17659.8,106
2008,0,198,0,542.6999999999999,106
2008,1,261,5785.2,7357.23,106
2009,0,11,0,7.56,106
2009,1,7,265.77,91.26,106
2010,0,8,0,14.94,106
2010,1,11,235.35,46.8,106
2011,0,1,0,2.16,106
2011,1,4,1432.08,27.18,106
2012,0,8,0,23.4,106
2012,1,25,6610.049999999999,393.66,106
2013,0,4,0,11.61,106
2013,1,44,4798.98,1277.55,106
2014,0,1,0,0.8099999999999999,106
2014,1,8,3941.1,49.41,106
2015,0,1,0,13.86,106
2015,1,7,197.28,95.04,106
2016,0,33,0,17.37,106
2016,1,53,6177.24,1239.48,106
2017,1,9,292.95,16.74,106
2018,0,23,0,136.79999999999998,106
2018,1,18,510.57,604.8,106
2019,1,6,128.88,82.89,106
2020,0,1,0,0.36,106
2020,1,9,3426.57,89.28,106
2021,0,2,0,2.4299999999999997,106
2021,1,5,533.0699999999999,91.89,106
2022,0,30,0,71.91,106
2022,1,126,6207.389999999999,5046.57,106
2023,0,2,0,10.44,106
1986,0,17,0,318.15,1064
1988,0,4,0,6.21,1064
1988,1,7,109.71,83.88,1064
1990,0,19,0,56.25,1064
1990,1,10,309.78,168.57,1064
1991,1,1,33.39,15.48,1064
1992,0,7,0,31.319999999999997,1064
1992,1,18,424.71,271.89,1064
1998,0,1,0,0.36,1064
1998,1,30,1233.81,783.99,1064
2000,1,2,60.48,53.37,1064
2001,0,1,0,0.36,1064
2001,1,12,1414.89,587.52,1064
2002,0,1,0,0.36,1064
2002,1,1,79.02,29.16,1064
2004,1,3,74.61,49.5,1064
2005,1,1,258.65999999999997,46.26,1064
2018,1,2,6.66,26.19,1064
2023,0,1,0,0.8999999999999999,1064
2023,1,1,101.07,86.03999999999999,1064
1986,0,57,0,306.18,1068
1987,0,55,0,446.13,1068
1987,1,5,4.95,125.91,1068
1988,0,198,0,1203.57,1068
1988,1,6,11.52,54.45,1068
1989,0,76,0,257.94,1068
1989,1,47,230.67,626.9399999999999,1068
1990,0,1,0,7.109999999999999,1068
1991,0,165,0,440.91,1068
1991,1,97,521.1899999999999,933.48,1068
1992,0,10,0,8.459999999999999,1068
1992,1,8,31.139999999999997,64.97999999999999,1068
1994,0,10,0,7.47,1068
1994,1,14,158.85,157.68,1068
1995,0,1,0,0.36,1068
1995,1,2,17.279999999999998,56.78999999999999,1068
1996,0,172,0,316.89,1068
1996,1,264,1751.58,3413.52,1068
1997,0,14,0,14.76,1068
1997,1,22,249.21,291.69,1068
1998,0,9,0,21.6,1068
1998,1,7,43.379999999999995,43.65,1068
2000,0,2,0,0.99,1068
2000,1,2,4.86,16.47,1068
2001,0,5,0,34.559999999999995,1068
2001,1,6,30.51,79.47,1068
2002,0,105,0,155.07,1068
2002,1,209,2241.54,2552.31,1068
2003,0,670,0,1328.58,1068
2003,1,524,3009.24,4144.679999999999,1068
2006,0,6,0,9.09,1068
2006,1,30,318.15,214.92,1068
2007,0,25,0,48.239999999999995,1068
2007,1,82,1201.05,903.33,1068
2008,0,2,0,0.72,1068
2008,1,35,779.4,328.5,1068
2010,0,5,0,9.09,1068
2010,1,10,102.51,75.69,1068
2011,0,8,0,32.49,1068
2011,1,15,75.42,207.09,1068
2012,1,2,107.28,53.01,1068
2013,0,3,0,4.68,1068
2013,1,51,1371.51,545.85,1068
2014,0,5,0,2.25,1068
2014,1,28,513.18,285.21,1068
2016,0,1,0,0.54,1068
2016,1,37,1212.57,343.97999999999996,1068
2017,0,3,0,5.58,1068
2017,1,12,225.18,113.49,1068
2018,0,40,0,59.76,1068
2018,1,231,3897.81,2276.46,1068
2019,1,3,32.13,49.59,1068
2021,1,5,264.24,95.4,1068
2022,1,16,123.3,137.07,1068
2023,0,53,0,85.86,1068
2023,1,388,4569.75,6332.58,1068
1986,0,26,0,130.5,1069
1988,0,102,0,793.7099999999999,1069
1988,1,13,28.35,336.06,1069
1989,0,2,0,7.289999999999999,1069
1989,1,4,5.13,30.6,1069
1991,0,2,0,3.96,1069
1991,1,2,1.62,7.470000000000001,1069
1992,0,5,0,3.87,1069
1992,1,4,14.76,44.099999999999994,1069
1994,0,4,0,8.37,1069
1994,1,1,1.26,2.6999999999999997,1069
1996,0,1,0,6.75,1069
1997,0,8,0,16.2,1069
1997,1,9,40.14,129.15,1069
1998,0,20,0,153.9,1069
1998,1,3,21.78,18.99,1069
1999,0,2,0,11.79,1069
2000,0,2,0,0.99,1069
2000,1,2,4.86,16.47,1069
2002,0,34,0,155.16,1069
2002,1,29,220.68,329.49,1069
2003,0,5,0,9.18,1069
2003,1,3,1.98,8.82,1069
2008,1,14,284.84999999999997,177.75,1069
2010,0,3,0,5.49,1069
2010,1,7,61.65,54.54,1069
2011,0,6,0,24.03,1069
2011,1,13,127.89,158.48999999999998,1069
2013,1,9,375.12,141.57,1069
2014,0,1,0,0.45,1069
2014,1,2,14.579999999999998,22.5,1069
2017,0,1,0,5.13,1069
2018,0,18,0,19.26,1069
2018,1,99,1408.32,1047.51,1069
2019,1,3,3.96,9.09,1069
2021,1,6,45.9,68.13,1069
2023,1,1,0.8099999999999999,4.05,1069
1986,0,4,0,35.1,107
1986,1,2,2.97,27.72,107
1987,0,20,0,197.37,107
1987,1,2,4.2299999999999995,57.599999999999994,107
1988,0,23,0,172.53,107
1988,1,2,3.689999999999999,1.62,107
1989,0,2,0,0.8999999999999999,107
1989,1,9,18.99,12.15,107
1990,0,48,0,195.39,107
1990,1,6,7.11,88.64999999999999,107
1991,0,2,0,0.8999999999999999,107
1991,1,3,4.859999999999999,1.08,107
1992,0,1,0,3.69,107
1992,1,2,0.8099999999999999,1.62,107
1993,0,11,0,59.04,107
1993,1,6,17.099999999999998,74.52,107
1994,0,7,0,20.97,107
1994,1,5,10.44,36.809999999999995,107
1995,0,2,0,7.38,107
1995,1,4,24.39,21.24,107
1996,1,3,8.28,1.53,107
1997,0,5,0,19.889999999999997,107
1997,1,1,0.36,2.16,107
1998,0,21,0,62.64,107
1998,1,5,7.29,5.67,107
1999,0,1,0,0.36,107
1999,1,3,8.01,2.6999999999999997,107
2000,0,41,0,145.98,107
2000,1,24,66.78,185.13,107
2001,0,14,0,26.91,107
2001,1,14,59.669999999999995,370.8,107
2002,0,3,0,1.35,107
2002,1,3,9.18,1.17,107
2003,0,1,0,7.199999999999999,107
2003,1,1,2.4299999999999997,0.36,107
2004,0,1,0,0.54,107
2004,1,4,17.369999999999997,19.62,107
2005,0,1,0,11.97,107
2005,1,2,11.07,0.72,107
2006,1,2,4.95,0.9,107
2007,0,5,0,13.5,107
2007,1,5,11.25,20.7,107
2008,0,155,0,625.9499999999999,107
2008,1,83,225.72,2172.96,107
2009,0,9,0,7.92,107
2009,1,11,285.12,60.03,107
2010,1,3,13.409999999999998,19.799999999999997,107
2012,0,3,0,4.59,107
2012,1,7,13.95,35.28,107
2013,0,5,0,28.889999999999997,107
2013,1,12,40.86,60.03,107
2014,1,14,932.04,18.72,107
2015,0,1,0,13.86,107
2015,1,6,112.32,2.34,107
2016,0,15,0,18.72,107
2016,1,31,743.8499999999999,775.62,107
2017,0,1,0,0.54,107
2017,1,19,341.90999999999997,12.42,107
2018,0,12,0,53.91,107
2018,1,9,526.5,500.85,107
2020,0,64,0,88.74,107
2020,1,20,74.52,379.7999999999999,107
2021,0,7,0,9.54,107
2021,1,21,514.7099999999999,422.37,107
2022,0,2,0,2.34,107
2022,1,3,71.19,62.81999999999999,107
2023,0,4,0,14.489999999999998,107
2023,1,3,74.07,14.67,107
1986,0,305,0,1729.98,1070
1986,1,3,4.59,25.65,1070
1987,0,16,0,34.74,1070
1987,1,13,64.44,267.93,1070
1988,0,44,0,418.14,1070
1988,1,8,15.75,269.19,1070
1989,0,3,0,43.92,1070
1989,1,1,1.89,4.59,1070
1990,0,2,0,11.34,1070
1991,1,2,4.14,19.08,1070
1992,0,10,0,43.379999999999995,1070
1992,1,9,38.43,47.34,1070
1994,0,4,0,17.82,1070
1994,1,3,4.77,69.57,1070
1995,0,101,0,274.59,1070
1995,1,63,613.62,1228.77,1070
1996,0,1,0,1.08,1070
1996,1,3,40.05,78.57,1070
1997,0,1,0,7.29,1070
1997,1,4,25.56,14.67,1070
1998,0,20,0,221.22,1070
1998,1,3,387.62999999999994,132.66,1070
1999,0,3,0,33.75,1070
1999,1,10,83.61,102.96,1070
2000,1,1,2.88,27.18,1070
2001,0,1,0,2.25,1070
2001,1,2,452.79,39.96,1070
2002,0,189,0,1594.8,1070
2002,1,104,1798.56,3319.2,1070
2003,0,3,0,6.3,1070
2003,1,3,35.46,24.3,1070
2006,0,1,0,1.35,1070
2006,1,3,98.28,25.92,1070
2008,0,2,0,3.5999999999999996,1070
2009,1,2,46.62,44.28,1070
2010,0,9,0,18.81,1070
2010,1,12,527.2199999999999,551.97,1070
2011,0,11,0,42.03,1070
2011,1,24,816.12,505.53,1070
2012,0,1,0,0.36,1070
2013,1,7,152.28,24.84,1070
2014,0,7,0,6.84,1070
2014,1,12,412.7399999999999,323.46,1070
2015,0,1,0,2.25,1070
2015,1,4,57.059999999999995,38.879999999999995,1070
2016,1,4,106.2,34.29,1070
2017,0,1,0,0.54,1070
2017,1,1,8.28,2.88,1070
2018,0,2,0,1.62,1070
2018,1,36,902.43,256.95,1070
2019,1,2,87.12,7.56,1070
2020,0,1,0,6.12,1070
2020,1,2,6.93,9.27,1070
2021,0,14,0,78.75,1070
2021,1,10,153.26999999999998,88.28999999999999,1070
2022,0,13,0,46.98,1070
2022,1,42,621.9,567.27,1070
2023,0,16,0,21.6,1070
2023,1,62,1443.15,631.53,1070
1986,0,252,0,1875.69,1071
1986,1,2,5.3100000000000005,20.34,1071
1987,0,246,0,1062.9,1071
1987,1,53,268.65,693,1071
1988,0,37,0,204.39,1071
1988,1,18,46.169999999999995,180.09,1071
1989,0,6,0,105.57,1071
1989,1,7,72.45,43.29,1071
1990,0,15,0,34.02,1071
1990,1,14,125.82,400.95,1071
1991,0,1,0,18.72,1071
1991,1,2,37.71,41.669999999999995,1071
1992,0,40,0,146.88,1071
1992,1,60,487.08,424.26,1071
1993,0,123,0,701.1,1071
1993,1,75,527.9399999999999,1190.88,1071
1994,0,165,0,739.53,1071
1994,1,74,611.4599999999999,1085.13,1071
1995,0,5,0,32.58,1071
1995,1,11,119.61,59.22,1071
1996,0,1,0,1.35,1071
1996,1,1,13.05,2.25,1071
1997,0,46,0,212.4,1071
1997,1,100,772.56,902.25,1071
1998,0,7,0,21.06,1071
1998,1,13,83.16,259.74,1071
1999,0,7,0,26.46,1071
1999,1,5,21.6,84.14999999999999,1071
2000,1,2,0.8099999999999999,15.3,1071
2001,0,3,0,4.14,1071
2001,1,6,37.35,47.43,1071
2002,0,24,0,32.58,1071
2002,1,18,301.5,566.01,1071
2003,1,2,57.599999999999994,93.06,1071
2004,0,2,0,5.3100000000000005,1071
2004,1,5,262.79999999999995,246.87,1071
2005,0,31,0,105.84,1071
2005,1,49,897.84,754.92,1071
2006,0,11,0,25.38,1071
2006,1,17,578.88,405.27,1071
2007,0,1,0,10.89,1071
2007,1,5,25.47,51.3,1071
2008,0,3,0,1.89,1071
2008,1,26,687.0600000000001,287.72999999999996,1071
2009,1,5,19.89,46.71,1071
2010,0,15,0,23.76,1071
2010,1,23,542.61,406.17,1071
2012,1,2,3.42,28.08,1071
2013,0,29,0,68.13,1071
2013,1,162,3827.34,1282.95,1071
2014,0,31,0,57.239999999999995,1071
2014,1,63,4111.29,2017.08,1071
2015,1,2,583.29,9.63,1071
2016,0,3,0,1.98,1071
2016,1,39,2202.75,1038.42,1071
2017,0,27,0,53.73,1071
2017,1,121,3645.72,1822.95,1071
2018,0,40,0,139.5,1071
2018,1,258,5493.0599999999995,2350.08,1071
2019,1,8,281.52,142.29,1071
2020,0,20,0,71.1,1071
2020,1,53,1325.61,872.64,1071
2021,0,5,0,35.1,1071
2021,1,7,69.03,110.52,1071
2022,0,7,0,40.77,1071
2022,1,52,2499.57,957.15,1071
2023,0,16,0,39.239999999999995,1071
2023,1,75,2978.5499999999997,1541.16,1071
1986,0,222,0,2692.89,1072
1986,1,28,326.52,688.41,1072
1987,0,285,0,1916.73,1072
1987,1,72,476.82,1349.1,1072
1988,1,1,5.67,31.68,1072
1989,0,194,0,1563.48,1072
1989,1,98,1087.38,2354.76,1072
1990,0,18,0,80.82,1072
1990,1,14,253.89,566.37,1072
1992,0,2,0,40.68,1072
1992,1,2,5.22,60.209999999999994,1072
1993,0,182,0,1438.56,1072
1993,1,120,1078.56,1798.1999999999998,1072
1994,0,175,0,1655.01,1072
1994,1,117,1243.17,1846.35,1072
1995,0,14,0,82.08,1072
1995,1,29,291.59999999999997,251.28,1072
1996,1,1,1.71,24.119999999999997,1072
1997,0,47,0,377.5499999999999,1072
1997,1,95,887.5799999999999,1619.37,1072
1998,0,100,0,515.79,1072
1998,1,96,2116.8,3125.25,1072
1999,0,3,0,38.07,1072
1999,1,8,280.34999999999997,128.88,1072
2000,0,1,0,6.84,1072
2000,1,12,343.26,158.13,1072
2001,0,5,0,32.22,1072
2001,1,5,45.989999999999995,101.61,1072
2002,1,1,7.199999999999999,55.53,1072
2003,1,1,36,53.01,1072
2004,0,9,0,69.57,1072
2004,1,35,565.1999999999999,618.03,1072
2005,0,11,0,44.01,1072
2005,1,47,2053.17,602.73,1072
2006,0,5,0,8.28,1072
2006,1,13,311.21999999999997,305.82,1072
2008,0,11,0,45.27,1072
2008,1,30,700.65,558.9,1072
2009,0,2,0,1.17,1072
2009,1,4,98.82,66.6,1072
2010,0,2,0,5.13,1072
2010,1,5,157.77,67.59,1072
2011,1,1,19.8,17.73,1072
2013,0,35,0,109.26,1072
2013,1,186,3755.16,1617.21,1072
2014,0,1,0,4.859999999999999,1072
2014,1,4,4309.5599999999995,62.91,1072
2015,1,2,128.88,159.48000000000002,1072
2016,0,8,0,58.14,1072
2016,1,71,2961.6299999999997,852.75,1072
2017,0,28,0,132.39,1072
2017,1,49,1667.43,662.5799999999999,1072
2018,0,135,0,332.55,1072
2018,1,953,18078.84,7937.1,1072
2019,1,2,152.1,107.28,1072
2020,0,24,0,30.06,1072
2020,1,92,2697.93,1904.49,1072
2021,0,7,0,42.48,1072
2021,1,55,3265.2,698.85,1072
2022,0,8,0,30.96,1072
2022,1,30,1044.09,583.11,1072
2023,0,221,0,538.56,1072
2023,1,1122,34309.44,14795.64,1072
1986,0,63,0,465.48,1073
1986,1,18,344.96999999999997,847.0799999999999,1073
1987,0,63,0,423.81,1073
1987,1,11,143.01,501.3,1073
1988,0,240,0,1478.34,1073
1988,1,50,266.31,1344.33,1073
1989,0,162,0,1181.61,1073
1989,1,74,588.06,1154.34,1073
1990,0,16,0,67.5,1073
1990,1,12,330.21,460.53,1073
1991,0,11,0,148.59,1073
1991,1,12,183.6,178.38,1073
1992,0,12,0,80.28,1073
1992,1,28,397.7999999999999,278.82,1073
1993,0,181,0,1066.77,1073
1993,1,136,2219.76,1977.66,1073
1994,0,4,0,24.84,1073
1994,1,6,42.93,99.99,1073
1995,0,106,0,758.9699999999999,1073
1995,1,69,559.4399999999999,1195.29,1073
1997,0,62,0,209.43,1073
1997,1,98,1448.46,1129.68,1073
1998,0,120,0,691.92,1073
1998,1,162,3201.66,2754.27,1073
1999,0,39,0,403.38,1073
1999,1,55,829.0799999999999,900.36,1073
